Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee,State,College URL,College Logo,University Course URL,Campus,Entry Requirements,Remarks,Standardized Test Requirements,Application Deadline,Last Updated Date,TOEFL iBT Overall,IELTS Overall,IELTS no Band Less Than,PTE Overall,DET Score,PTE No Bands Less Than,More Info
PG,"Computer Science and Information Technology, Engineering and Engineering Trades","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MEng Computer Science (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxNDQx&year=2026,GISMA Business School Hochschule,12 Month(s),"Apr, Jul, Jan, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/meng-computer-science,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences OR 3 years Bachelors degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Computer Science and Information Technology, Engineering and Engineering Trades","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MEng Computer Science (GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxNDQy&year=2026,GISMA Business School Hochschule,24 Month(s),"Apr, Jul, Jan, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/meng-computer-science,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Business Management & Cybersecurity Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTIy&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,88,6.5,6,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Business Management & Finance Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTIz&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,88,6.5,6,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Business Management & Human Resources Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTI1&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,88,6.5,6,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Business Management & Marketing Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTI2&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,88,6.5,6,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Business Management & Project Management Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTI0&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,88,6.5,6,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Finance (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDMz&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"4 years Bachelor's degree with minimum 60% in a background of business, economics, social sciences, psychology, law, engineering, or computer sciences OR 3 years Bachelor's degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience is required. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Finance (GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM0&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Human Resources (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM5&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences OR 3 years Bachelors degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Human Resources (GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDQw&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 11,575",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Marketing (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM3&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences OR 3 years Bachelors degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Marketing (GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM4&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Project Management (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM1&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences OR 3 years Bachelors degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management - Project Management (GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYyMDM2&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management- Cyber Security (GISMA University of Applied Sciences) -1 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxNDQz&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences OR 3 years Bachelors degree in business, economics, social sciences, psychology, law, engineering, computer sciences with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Business Management- Cyber Security (GISMA University of Applied Sciences) -2 Year (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxNDQ0&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-business-management,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Creative Entrepreneurship( GISMA University of Applied Sciences) -1 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MDg2&year=2026,GISMA Business School Hochschule,12 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 15,500",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-creative-entrepreneurship,Berlin - Potsdam,"4 years Bachelor degree with minimum 60% in background of business, economics, or in a relevant discipline.OR 3 years Bachelors degree in business, economics, or in a relevant discipline with 2 years of experience. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MSc Creative Entrepreneurship( GISMA University of Applied Sciences) -2 Years (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MDg1&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-creative-entrepreneurship,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economic or relevant discipline. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement.TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
PG,"Commerce, Business and Administration, Computer Science and Information Technology","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Data Science, AI and Digital Business Double Degree Programme (TestAS waiver, APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA2MTI3&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Apr, Jul, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/programmes/postgraduate/msc-international-business-management-double-degree,Berlin- Postdam,"Bachelor degree with minimum 60% from a recognised institution. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. This double-degree awarded by Gisma University of Applied Sciences and Kingston University London, United Kingdom. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 26 Nov 2025,88,6,5.5,,,,yes
PG,"Commerce, Business and Administration, Computer Science and Information Technology, Physical Sciences, Sciences","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available","MSc Data Science, AI, and Digital Business ( GISMA University of Applied Sciences) -2 Years (APS required)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTQyNzA5&year=2026,GISMA Business School Hochschule,24 Month(s),"Jan, Jul, Apr, Oct",,"Scholarship Available, Affordable University, Major City",240 in Webometrics Ranking of Germany National,"EUR 12,100",No application fee,Northern European Lowlands,http://www.gisma.com/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/gisma-business-school-hochschule-a5fd0bcf.png,https://www.gisma.com/course/msc-data-science-ai-and-digital-business,Berlin - Potsdam,"3 years Bachelor degree with minimum 60% in background of business, economics, social sciences, psychology, law, engineering, computer sciences or closely related sciences. For students from North India, it is mandatory to have minimum 70% in their previous education.","IELTS/TOEFL is a mandatory requirement. TOEFL iBT overall score of 60 with a minimum of 8 in Reading, 7 in Listening,16 in Speaking and 18 in Writing is required. For students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection.Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 13 Oct 2025,60,6,5.5,,,,yes
